date, tBidSz, tBid, tAsk, tAskSz, fvTurn, trdPrc, trdSz, onBidSz, onAskSz, time, anchor(4), event, turnMove, fvSpot, spotMove, delta, upDelta, sumUpDelta(10), avgUp(10), up(10)from, sumUpDelta(20), avgUp(20), up(20)from, dnDelta, sumDnDelta(10), avgDn(10), dn(10)from, sumDnDelta(20), avgDn(20), dn(20)from, upCnt, totSumUp, totAvgUp, totUpFrom, dnCnt, totSumDn, totAvgDn, totDnFrom, 
20140815, 141, 195250, 195275, 644, 195254,  ,  , 194085, 172882, 10:47:32.0, 195250, up, 1, 13.2287, -0.306195, 0.306195, 0.306195, 4.49921, 0, 0:0:0.0, 4.49921, 0, 0:0:0.0,  , 13.2908, 1.32908, 10:40:44.0, 15.6537, 0, 0:0:0.0, 9, 4.49921, 0.499912, 9:28:6.0, 14, 15.6537, 1.11812, 9:40:0.0, 
20140815, 299, 195350, 195375, 481, 195360,  ,  , 194388, 176778, 10:47:51.0, 195350, up, 1, 13.1217, -2.14075, 2.14075, 2.14075, 6.63996, 0.663996, 9:28:6.0, 6.63996, 0, 0:0:0.0,  , 13.2908, 1.32908, 10:40:44.0, 15.6537, 0, 0:0:0.0, 10, 6.63996, 0.663996, 9:28:6.0, 14, 15.6537, 1.11812, 9:40:0.0, 
20140815, 507, 195225, 195250, 168, 195244,  ,  , 203348, 187399, 10:49:44.0, 195250, dn, -1, 13.1859, 1.28472, 1.28472,  , 6.63996, 0.663996, 9:28:6.0, 6.63996, 0, 0:0:0.0, 1.28472, 13.879, 1.3879, 10:41:48.0, 16.9384, 0, 0:0:0.0, 10, 6.63996, 0.663996, 9:28:6.0, 15, 16.9384, 1.12923, 9:40:0.0, 
20140815, 514, 195125, 195150, 138, 195145,  ,  , 210857, 196987, 10:51:1.0, 195150, dn, -1, 13.3028, 2.33721, 2.33721,  , 6.63996, 0.663996, 9:28:6.0, 6.63996, 0, 0:0:0.0, 2.33721, 15.1879, 1.51879, 10:42:26.0, 19.2756, 0, 0:0:0.0, 10, 6.63996, 0.663996, 9:28:6.0, 16, 19.2756, 1.20473, 9:40:0.0, 
20140815, 667, 195250, 195275, 297, 195267,  ,  , 212506, 201212, 10:51:28.0, 195250, up, 1, 13.2501, -1.05435, 1.05435, 1.05435, 7.68136, 0.768136, 9:49:22.0, 7.69431, 0, 0:0:0.0,  , 15.1879, 1.51879, 10:42:26.0, 19.2756, 0, 0:0:0.0, 11, 7.69431, 0.699483, 9:28:6.0, 16, 19.2756, 1.20473, 9:40:0.0, 
20140815, 445, 195125, 195150, 5, 195150,  ,  , 217521, 202912, 10:51:56.0, 195150, dn, -1, 13.3109, 1.21687, 1.21687,  , 7.68136, 0.768136, 9:49:22.0, 7.69431, 0, 0:0:0.0, 1.21687, 15.2145, 1.52145, 10:42:54.0, 20.4925, 0, 0:0:0.0, 11, 7.69431, 0.699483, 9:28:6.0, 17, 20.4925, 1.20544, 9:40:0.0, 
20140815, 540, 195025, 195050, 557, 195037,  ,  , 226460, 211975, 10:53:2.0, 195050, dn, -1, 13.3552, 0.885576, 0.885576,  , 7.68136, 0.768136, 9:49:22.0, 7.69431, 0, 0:0:0.0, 0.885576, 14.7187, 1.47187, 10:44:14.0, 21.3781, 0, 0:0:0.0, 11, 7.69431, 0.699483, 9:28:6.0, 18, 21.3781, 1.18767, 9:40:0.0, 
20140815, 583, 194925, 194950, 599, 194937,  ,  , 234719, 213473, 10:53:28.0, 194950, dn, -1, 13.4313, 1.52275, 1.52275,  , 7.68136, 0.768136, 9:49:22.0, 7.69431, 0, 0:0:0.0, 1.52275, 15.8211, 1.58211, 10:44:38.0, 22.9008, 0, 0:0:0.0, 11, 7.69431, 0.699483, 9:28:6.0, 19, 22.9008, 1.20531, 9:40:0.0, 
20140815, 781, 194825, 194850, 93, 194847,  ,  , 237551, 214194, 10:53:32.0, 194850, dn, -1, 13.4859, 1.09056, 1.09056,  , 7.68136, 0.768136, 9:49:22.0, 7.69431, 0, 0:0:0.0, 1.09056, 15.3718, 1.53718, 10:45:6.0, 23.9914, 1.19957, 9:40:0.0, 11, 7.69431, 0.699483, 9:28:6.0, 20, 23.9914, 1.19957, 9:40:0.0, 
20140815, 616, 194725, 194750, 98, 194747,  ,  , 246661, 228696, 10:54:37.0, 194750, dn, -1, 13.5904, 2.09115, 2.09115,  , 7.68136, 0.768136, 9:49:22.0, 7.69431, 0, 0:0:0.0, 2.09115, 15.6965, 1.56965, 10:46:32.0, 25.8118, 1.29059, 9:43:51.0, 11, 7.69431, 0.699483, 9:28:6.0, 21, 26.0825, 1.24202, 9:40:0.0, 
20140815, 487, 194625, 194650, 366, 194639,  ,  , 252461, 234857, 10:55:14.0, 194650, dn, -1, 13.7543, 3.27817, 3.27817,  , 7.68136, 0.768136, 9:49:22.0, 7.69431, 0, 0:0:0.0, 3.27817, 17.8288, 1.78288, 10:46:40.0, 28.0789, 1.40395, 10:15:9.0, 11, 7.69431, 0.699483, 9:28:6.0, 22, 29.3607, 1.33458, 9:40:0.0, 
20140815, 376, 194500, 194525, 1078, 194506,  ,  , 256284, 235884, 10:55:24.0, 194525, dn, -1.25, 13.8217, 1.34636, 1.07709,  , 7.68136, 0.768136, 9:49:22.0, 7.69431, 0, 0:0:0.0, 1.07709, 18.0328, 1.80328, 10:47:21.0, 28.6414, 1.43207, 10:40:15.0, 11, 7.69431, 0.699483, 9:28:6.0, 23, 30.4378, 1.32338, 9:40:0.0, 
