date, tBidSz, tBid, tAsk, tAskSz, fvTurn, trdPrc, trdSz, onBidSz, onAskSz, time, anchor(4), event, turnMove, fvSpot, spotMove, delta, upDelta, sumUpDelta(10), avgUp(10), up(10)from, sumUpDelta(20), avgUp(20), up(20)from, dnDelta, sumDnDelta(10), avgDn(10), dn(10)from, sumDnDelta(20), avgDn(20), dn(20)from, upCnt, totSumUp, totAvgUp, totUpFrom, dnCnt, totSumDn, totAvgDn, totDnFrom, 
20140815, 916, 195525, 195550, 145, 195547,  ,  , 144244, 137160, 10:42:54.0, 195550, dn, -1, 15.2583, 0.711806, 0.711806,  , 1.9109, 0, 0:0:0.0, 1.9109, 0, 0:0:0.0, 0.711806, 2.79097, 0, 0:0:0.0, 2.79097, 0, 0:0:0.0, 6, 1.9109, 0.318484, 9:28:6.0, 8, 2.79097, 0.348872, 9:40:0.0, 
20140815, 168, 195650, 195675, 229, 195661,  ,  , 144671, 142811, 10:43:18.0, 195650, up, 1, 15.2507, -0.152023, 0.152023, 0.152023, 2.06293, 0, 0:0:0.0, 2.06293, 0, 0:0:0.0,  , 2.79097, 0, 0:0:0.0, 2.79097, 0, 0:0:0.0, 7, 2.06293, 0.294704, 9:28:6.0, 8, 2.79097, 0.348872, 9:40:0.0, 
20140815, 685, 195525, 195550, 1066, 195535,  ,  , 149642, 151613, 10:44:14.0, 195550, dn, -1, 15.2604, 0.194359, 0.194359,  , 2.06293, 0, 0:0:0.0, 2.06293, 0, 0:0:0.0, 0.194359, 2.98533, 0, 0:0:0.0, 2.98533, 0, 0:0:0.0, 7, 2.06293, 0.294704, 9:28:6.0, 9, 2.98533, 0.331704, 9:40:0.0, 
20140815, 703, 195425, 195450, 111, 195447,  ,  , 157225, 154271, 10:44:38.0, 195450, dn, -1, 15.2982, 0.756038, 0.756038,  , 2.06293, 0, 0:0:0.0, 2.06293, 0, 0:0:0.0, 0.756038, 3.74137, 0.374137, 9:40:0.0, 3.74137, 0, 0:0:0.0, 7, 2.06293, 0.294704, 9:28:6.0, 10, 3.74137, 0.374137, 9:40:0.0, 
20140815, 603, 195325, 195350, 257, 195343,  ,  , 168695, 157679, 10:45:6.0, 195350, dn, -1, 15.3478, 0.991401, 0.991401,  , 2.06293, 0, 0:0:0.0, 2.06293, 0, 0:0:0.0, 0.991401, 4.33285, 0.433285, 9:43:51.0, 4.73277, 0, 0:0:0.0, 7, 2.06293, 0.294704, 9:28:6.0, 11, 4.73277, 0.430252, 9:40:0.0, 
20140815, 18, 195450, 195475, 454, 195451,  ,  , 168731, 163111, 10:45:24.0, 195450, up, 1, 15.3153, -0.650705, 0.650705, 0.650705, 2.71363, 0, 0:0:0.0, 2.71363, 0, 0:0:0.0,  , 4.33285, 0.433285, 9:43:51.0, 4.73277, 0, 0:0:0.0, 8, 2.71363, 0.339204, 9:28:6.0, 11, 4.73277, 0.430252, 9:40:0.0, 
20140815, 714, 195325, 195350, 64, 195348,  ,  , 175998, 167457, 10:46:32.0, 195350, dn, -1, 15.3524, 0.742261, 0.742261,  , 2.71363, 0, 0:0:0.0, 2.71363, 0, 0:0:0.0, 0.742261, 4.63355, 0.463355, 10:15:9.0, 5.47503, 0, 0:0:0.0, 8, 2.71363, 0.339204, 9:28:6.0, 12, 5.47503, 0.456253, 9:40:0.0, 
20140815, 150, 195225, 195250, 20, 195247,  ,  , 179660, 168568, 10:46:40.0, 195250, dn, -1, 15.3597, 0.146439, 0.146439,  , 2.71363, 0, 0:0:0.0, 2.71363, 0, 0:0:0.0, 0.146439, 4.3267, 0.43267, 10:40:15.0, 5.62147, 0, 0:0:0.0, 8, 2.71363, 0.339204, 9:28:6.0, 13, 5.62147, 0.432421, 9:40:0.0, 
20140815, 545, 195125, 195150, 474, 195138,  ,  , 193739, 170542, 10:47:21.0, 195150, dn, -1, 15.4504, 1.81505, 1.81505,  , 2.71363, 0, 0:0:0.0, 2.71363, 0, 0:0:0.0, 1.81505, 6.36826, 0.636826, 10:40:44.0, 7.43652, 0, 0:0:0.0, 8, 2.71363, 0.339204, 9:28:6.0, 14, 7.43652, 0.53118, 9:40:0.0, 
20140815, 141, 195250, 195275, 644, 195254,  ,  , 194085, 172882, 10:47:32.0, 195250, up, 1, 15.4291, -0.427808, 0.427808, 0.427808, 3.14144, 0, 0:0:0.0, 3.14144, 0, 0:0:0.0,  , 6.36826, 0.636826, 10:40:44.0, 7.43652, 0, 0:0:0.0, 9, 3.14144, 0.349049, 9:28:6.0, 14, 7.43652, 0.53118, 9:40:0.0, 
20140815, 299, 195350, 195375, 481, 195360,  ,  , 194388, 176778, 10:47:51.0, 195350, up, 1, 15.3535, -1.51015, 1.51015, 1.51015, 4.65159, 0.465159, 9:28:6.0, 4.65159, 0, 0:0:0.0,  , 6.36826, 0.636826, 10:40:44.0, 7.43652, 0, 0:0:0.0, 10, 4.65159, 0.465159, 9:28:6.0, 14, 7.43652, 0.53118, 9:40:0.0, 
20140815, 507, 195225, 195250, 168, 195244,  ,  , 203348, 187399, 10:49:44.0, 195250, dn, -1, 15.3901, 0.730387, 0.730387,  , 4.65159, 0.465159, 9:28:6.0, 4.65159, 0, 0:0:0.0, 0.730387, 6.76404, 0.676404, 10:41:48.0, 8.16691, 0, 0:0:0.0, 10, 4.65159, 0.465159, 9:28:6.0, 15, 8.16691, 0.544461, 9:40:0.0, 
20140815, 514, 195125, 195150, 138, 195145,  ,  , 210857, 196987, 10:51:1.0, 195150, dn, -1, 15.4471, 1.14013, 1.14013,  , 4.65159, 0.465159, 9:28:6.0, 4.65159, 0, 0:0:0.0, 1.14013, 7.34309, 0.734309, 10:42:26.0, 9.30704, 0, 0:0:0.0, 10, 4.65159, 0.465159, 9:28:6.0, 16, 9.30704, 0.58169, 9:40:0.0, 
20140815, 667, 195250, 195275, 297, 195267,  ,  , 212506, 201212, 10:51:28.0, 195250, up, 1, 15.4151, -0.639164, 0.639164, 0.639164, 5.36023, 0.536023, 9:49:22.0, 5.29076, 0, 0:0:0.0,  , 7.34309, 0.734309, 10:42:26.0, 9.30704, 0, 0:0:0.0, 11, 5.29076, 0.480978, 9:28:6.0, 16, 9.30704, 0.58169, 9:40:0.0, 
20140815, 445, 195125, 195150, 5, 195150,  ,  , 217521, 202912, 10:51:56.0, 195150, dn, -1, 15.4464, 0.626458, 0.626458,  , 5.36023, 0.536023, 9:49:22.0, 5.29076, 0, 0:0:0.0, 0.626458, 7.85434, 0.785434, 10:42:54.0, 9.9335, 0, 0:0:0.0, 11, 5.29076, 0.480978, 9:28:6.0, 17, 9.9335, 0.584324, 9:40:0.0, 
20140815, 540, 195025, 195050, 557, 195037,  ,  , 226460, 211975, 10:53:2.0, 195050, dn, -1, 15.4512, 0.0944234, 0.0944234,  , 5.36023, 0.536023, 9:49:22.0, 5.29076, 0, 0:0:0.0, 0.0944234, 7.23695, 0.723695, 10:44:14.0, 10.0279, 0, 0:0:0.0, 11, 5.29076, 0.480978, 9:28:6.0, 18, 10.0279, 0.557107, 9:40:0.0, 
20140815, 583, 194925, 194950, 599, 194937,  ,  , 234719, 213473, 10:53:28.0, 194950, dn, -1, 15.5046, 1.06904, 1.06904,  , 5.36023, 0.536023, 9:49:22.0, 5.29076, 0, 0:0:0.0, 1.06904, 8.11164, 0.811164, 10:44:38.0, 11.097, 0, 0:0:0.0, 11, 5.29076, 0.480978, 9:28:6.0, 19, 11.097, 0.584051, 9:40:0.0, 
20140815, 781, 194825, 194850, 93, 194847,  ,  , 237551, 214194, 10:53:32.0, 194850, dn, -1, 15.5249, 0.406372, 0.406372,  , 5.36023, 0.536023, 9:49:22.0, 5.29076, 0, 0:0:0.0, 0.406372, 7.76197, 0.776197, 10:45:6.0, 11.5033, 0.575167, 9:40:0.0, 11, 5.29076, 0.480978, 9:28:6.0, 20, 11.5033, 0.575167, 9:40:0.0, 
20140815, 616, 194725, 194750, 98, 194747,  ,  , 246661, 228696, 10:54:37.0, 194750, dn, -1, 15.5873, 1.24749, 1.24749,  , 5.36023, 0.536023, 9:49:22.0, 5.29076, 0, 0:0:0.0, 1.24749, 8.01806, 0.801806, 10:46:32.0, 12.3509, 0.617546, 9:43:51.0, 11, 5.29076, 0.480978, 9:28:6.0, 21, 12.7508, 0.607183, 9:40:0.0, 
20140815, 487, 194625, 194650, 366, 194639,  ,  , 252461, 234857, 10:55:14.0, 194650, dn, -1, 15.6467, 1.1881, 1.1881,  , 5.36023, 0.536023, 9:49:22.0, 5.29076, 0, 0:0:0.0, 1.1881, 8.4639, 0.84639, 10:46:40.0, 13.0974, 0.654872, 10:15:9.0, 11, 5.29076, 0.480978, 9:28:6.0, 22, 13.9389, 0.633588, 9:40:0.0, 
20140815, 376, 194500, 194525, 1078, 194506,  ,  , 256284, 235884, 10:55:24.0, 194525, dn, -1.25, 15.6783, 0.631285, 0.505028,  , 5.36023, 0.536023, 9:49:22.0, 5.29076, 0, 0:0:0.0, 0.505028, 8.82249, 0.882249, 10:47:21.0, 13.1492, 0.657459, 10:40:15.0, 11, 5.29076, 0.480978, 9:28:6.0, 23, 14.444, 0.627998, 9:40:0.0, 
20140815, 367, 194400, 194425, 131, 194418,  ,  , 259497, 236605, 10:55:28.0, 194425, dn, -1, 15.7149, 0.7328, 0.7328,  , 5.36023, 0.536023, 9:49:22.0, 5.29076, 0, 0:0:0.0, 0.7328, 7.74023, 0.774023, 10:49:44.0, 14.1085, 0.705425, 10:40:44.0, 11, 5.29076, 0.480978, 9:28:6.0, 24, 15.1768, 0.632365, 9:40:0.0, 
20140815, 334, 194275, 194300, 568, 194284,  ,  , 263093, 237521, 10:55:32.0, 194300, dn, -1.25, 15.7338, 0.378628, 0.302902,  , 5.36023, 0.536023, 9:49:22.0, 5.29076, 0, 0:0:0.0, 0.302902, 7.31275, 0.731275, 10:51:1.0, 14.0768, 0.703839, 10:41:48.0, 11, 5.29076, 0.480978, 9:28:6.0, 25, 15.4797, 0.619186, 9:40:0.0, 
20140815, 176, 194175, 194200, 139, 194189,  ,  , 266189, 238474, 10:55:34.0, 194200, dn, -1, 15.7591, 0.505413, 0.505413,  , 5.36023, 0.536023, 9:49:22.0, 5.29076, 0, 0:0:0.0, 0.505413, 6.67803, 0.667803, 10:51:56.0, 14.0211, 0.701056, 10:42:26.0, 11, 5.29076, 0.480978, 9:28:6.0, 26, 15.9851, 0.61481, 9:40:0.0, 
20140815, 124, 194300, 194325, 330, 194307,  ,  , 266732, 241637, 10:55:38.0, 194300, up, 1, 15.7261, -0.659515, 0.659515, 0.659515, 5.55707, 0.555707, 9:53:43.0, 5.95027, 0, 0:0:0.0,  , 6.67803, 0.667803, 10:51:56.0, 14.0211, 0.701056, 10:42:26.0, 12, 5.95027, 0.495856, 9:28:6.0, 26, 15.9851, 0.61481, 9:40:0.0, 
20140815, 190, 194400, 194425, 339, 194409,  ,  , 284419, 247066, 10:56:28.0, 194400, up, 1, 15.7207, -0.108827, 0.108827, 0.108827, 5.48364, 0.548364, 10:4:1.0, 6.0591, 0, 0:0:0.0,  , 6.67803, 0.667803, 10:51:56.0, 14.0211, 0.701056, 10:42:26.0, 13, 6.0591, 0.466084, 9:28:6.0, 26, 15.9851, 0.61481, 9:40:0.0, 
20140815, 141, 194500, 194525, 765, 194504,  ,  , 289190, 250481, 10:56:47.0, 194500, up, 1, 15.7222, 0.0304503, -0.0304503, -0.0304503, 4.66865, 0.466865, 10:18:38.0, 6.02865, 0, 0:0:0.0,  , 6.67803, 0.667803, 10:51:56.0, 14.0211, 0.701056, 10:42:26.0, 14, 6.02865, 0.430618, 9:28:6.0, 26, 15.9851, 0.61481, 9:40:0.0, 
20140815, 91, 194600, 194625, 304, 194606,  ,  , 290055, 257226, 10:56:59.0, 194600, up, 1, 15.72, -0.044731, 0.044731, 0.044731, 4.45269, 0.445269, 10:31:40.0, 6.07338, 0, 0:0:0.0,  , 6.67803, 0.667803, 10:51:56.0, 14.0211, 0.701056, 10:42:26.0, 15, 6.07338, 0.404892, 9:28:6.0, 26, 15.9851, 0.61481, 9:40:0.0, 
20140815, 331, 194475, 194500, 9, 194499,  ,  , 294543, 257245, 10:57:8.0, 194500, dn, -1, 15.7118, -0.164301, -0.164301,  , 4.45269, 0.445269, 10:31:40.0, 6.07338, 0, 0:0:0.0, -0.164301, 5.88727, 0.588727, 10:53:2.0, 13.7416, 0.68708, 10:42:54.0, 15, 6.07338, 0.404892, 9:28:6.0, 27, 15.8208, 0.585955, 9:40:0.0, 
20140815, 271, 194375, 194400, 523, 194384,  ,  , 297146, 261750, 10:57:29.0, 194400, dn, -1, 15.726, 0.284068, 0.284068,  , 4.45269, 0.445269, 10:31:40.0, 6.07338, 0, 0:0:0.0, 0.284068, 6.07691, 0.607691, 10:53:28.0, 13.3139, 0.665693, 10:44:14.0, 15, 6.07338, 0.404892, 9:28:6.0, 28, 16.1048, 0.575173, 9:40:0.0, 
20140815, 37, 194500, 194525, 207, 194504,  ,  , 297298, 266715, 10:57:49.0, 194500, up, 1, 15.7405, 0.290946, -0.290946, -0.290946, 3.87153, 0.387153, 10:43:18.0, 5.78243, 0, 0:0:0.0,  , 6.07691, 0.607691, 10:53:28.0, 13.3139, 0.665693, 10:44:14.0, 16, 5.78243, 0.361402, 9:28:6.0, 28, 16.1048, 0.575173, 9:40:0.0, 
20140815, 64, 194600, 194625, 347, 194604,  ,  , 299613, 268271, 10:58:3.0, 194600, up, 1, 15.6806, -1.19932, 1.19932, 1.19932, 4.91882, 0.491882, 10:45:24.0, 6.98175, 0, 0:0:0.0,  , 6.07691, 0.607691, 10:53:28.0, 13.3139, 0.665693, 10:44:14.0, 17, 6.98175, 0.410691, 9:28:6.0, 28, 16.1048, 0.575173, 9:40:0.0, 
