date, tBidSz, tBid, tAsk, tAskSz, fvTurn, trdPrc, trdSz, onBidSz, onAskSz, time, anchor(4), event, turnMove, fvSpot, spotMove, delta, upDelta, sumUpDelta(10), avgUp(10), up(10)from, sumUpDelta(20), avgUp(20), up(20)from, dnDelta, sumDnDelta(10), avgDn(10), dn(10)from, sumDnDelta(20), avgDn(20), dn(20)from, upCnt, totSumUp, totAvgUp, totUpFrom, dnCnt, totSumDn, totAvgDn, totDnFrom, 
20140815, 141, 195250, 195275, 644, 195254,  ,  , 194085, 172882, 10:47:32.0, 195250, up, 1, 14.0662, -0.539495, 0.539495, 0.539495, 5.55986, 0, 0:0:0.0, 5.55986, 0, 0:0:0.0,  , 8.86619, 0.886619, 10:40:44.0, 11.6529, 0, 0:0:0.0, 9, 5.55986, 0.617763, 9:28:6.0, 14, 11.6529, 0.832348, 9:40:0.0, 
20140815, 299, 195350, 195375, 481, 195360,  ,  , 194388, 176778, 10:47:51.0, 195350, up, 1, 13.9854, -1.61449, 1.61449, 1.61449, 7.17435, 0.717435, 9:28:6.0, 7.17435, 0, 0:0:0.0,  , 8.86619, 0.886619, 10:40:44.0, 11.6529, 0, 0:0:0.0, 10, 7.17435, 0.717435, 9:28:6.0, 14, 11.6529, 0.832348, 9:40:0.0, 
20140815, 507, 195225, 195250, 168, 195244,  ,  , 203348, 187399, 10:49:44.0, 195250, dn, -1, 14.0613, 1.51646, 1.51646,  , 7.17435, 0.717435, 9:28:6.0, 7.17435, 0, 0:0:0.0, 1.51646, 9.75216, 0.975216, 10:41:48.0, 13.1693, 0, 0:0:0.0, 10, 7.17435, 0.717435, 9:28:6.0, 15, 13.1693, 0.877956, 9:40:0.0, 
20140815, 514, 195125, 195150, 138, 195145,  ,  , 210857, 196987, 10:51:1.0, 195150, dn, -1, 14.1307, 1.38947, 1.38947,  , 7.17435, 0.717435, 9:28:6.0, 7.17435, 0, 0:0:0.0, 1.38947, 10.7063, 1.07063, 10:42:26.0, 14.5588, 0, 0:0:0.0, 10, 7.17435, 0.717435, 9:28:6.0, 16, 14.5588, 0.909925, 9:40:0.0, 
20140815, 667, 195250, 195275, 297, 195267,  ,  , 212506, 201212, 10:51:28.0, 195250, up, 1, 14.0862, -0.89094, 0.89094, 0.89094, 7.97936, 0.797936, 9:49:22.0, 8.06529, 0, 0:0:0.0,  , 10.7063, 1.07063, 10:42:26.0, 14.5588, 0, 0:0:0.0, 11, 8.06529, 0.733209, 9:28:6.0, 16, 14.5588, 0.909925, 9:40:0.0, 
20140815, 445, 195125, 195150, 5, 195150,  ,  , 217521, 202912, 10:51:56.0, 195150, dn, -1, 14.1138, 0.552348, 0.552348,  , 7.97936, 0.797936, 9:49:22.0, 8.06529, 0, 0:0:0.0, 0.552348, 10.9045, 1.09045, 10:42:54.0, 15.1111, 0, 0:0:0.0, 11, 8.06529, 0.733209, 9:28:6.0, 17, 15.1111, 0.888891, 9:40:0.0, 
20140815, 540, 195025, 195050, 557, 195037,  ,  , 226460, 211975, 10:53:2.0, 195050, dn, -1, 14.1493, 0.708701, 0.708701,  , 7.97936, 0.797936, 9:49:22.0, 8.06529, 0, 0:0:0.0, 0.708701, 10.1893, 1.01893, 10:44:14.0, 15.8199, 0, 0:0:0.0, 11, 8.06529, 0.733209, 9:28:6.0, 18, 15.8199, 0.878881, 9:40:0.0, 
20140815, 583, 194925, 194950, 599, 194937,  ,  , 234719, 213473, 10:53:28.0, 194950, dn, -1, 14.2215, 1.44467, 1.44467,  , 7.97936, 0.797936, 9:49:22.0, 8.06529, 0, 0:0:0.0, 1.44467, 11.3803, 1.13803, 10:44:38.0, 17.2645, 0, 0:0:0.0, 11, 8.06529, 0.733209, 9:28:6.0, 19, 17.2645, 0.908659, 9:40:0.0, 
20140815, 781, 194825, 194850, 93, 194847,  ,  , 237551, 214194, 10:53:32.0, 194850, dn, -1, 14.2536, 0.642133, 0.642133,  , 7.97936, 0.797936, 9:49:22.0, 8.06529, 0, 0:0:0.0, 0.642133, 11.0977, 1.10977, 10:45:6.0, 17.9067, 0.895333, 9:40:0.0, 11, 8.06529, 0.733209, 9:28:6.0, 20, 17.9067, 0.895333, 9:40:0.0, 
20140815, 616, 194725, 194750, 98, 194747,  ,  , 246661, 228696, 10:54:37.0, 194750, dn, -1, 14.346, 1.84789, 1.84789,  , 7.97936, 0.797936, 9:49:22.0, 8.06529, 0, 0:0:0.0, 1.84789, 11.7448, 1.17448, 10:46:32.0, 18.5847, 0.929233, 9:43:51.0, 11, 8.06529, 0.733209, 9:28:6.0, 21, 19.7545, 0.940692, 9:40:0.0, 
20140815, 487, 194625, 194650, 366, 194639,  ,  , 252461, 234857, 10:55:14.0, 194650, dn, -1, 14.4442, 1.96469, 1.96469,  , 7.97936, 0.797936, 9:49:22.0, 8.06529, 0, 0:0:0.0, 1.96469, 12.6417, 1.26417, 10:46:40.0, 20.0642, 1.00321, 10:15:9.0, 11, 8.06529, 0.733209, 9:28:6.0, 22, 21.7192, 0.987238, 9:40:0.0, 
20140815, 376, 194500, 194525, 1078, 194506,  ,  , 256284, 235884, 10:55:24.0, 194525, dn, -1.25, 14.4948, 1.01114, 0.80891,  , 7.97936, 0.797936, 9:49:22.0, 8.06529, 0, 0:0:0.0, 0.80891, 12.8854, 1.28854, 10:47:21.0, 20.33, 1.0165, 10:40:15.0, 11, 8.06529, 0.733209, 9:28:6.0, 23, 22.5281, 0.979485, 9:40:0.0, 
20140815, 367, 194400, 194425, 131, 194418,  ,  , 259497, 236605, 10:55:28.0, 194425, dn, -1, 14.543, 0.965181, 0.965181,  , 7.97936, 0.797936, 9:49:22.0, 8.06529, 0, 0:0:0.0, 0.965181, 11.8405, 1.18405, 10:49:44.0, 20.7066, 1.03533, 10:40:44.0, 11, 8.06529, 0.733209, 9:28:6.0, 24, 23.4933, 0.978889, 9:40:0.0, 
20140815, 334, 194275, 194300, 568, 194284,  ,  , 263093, 237521, 10:55:32.0, 194300, dn, -1.25, 14.5601, 0.341677, 0.273342,  , 7.97936, 0.797936, 9:49:22.0, 8.06529, 0, 0:0:0.0, 0.273342, 10.5973, 1.05973, 10:51:1.0, 20.3495, 1.01747, 10:41:48.0, 11, 8.06529, 0.733209, 9:28:6.0, 25, 23.7667, 0.950667, 9:40:0.0, 
20140815, 176, 194175, 194200, 139, 194189,  ,  , 266189, 238474, 10:55:34.0, 194200, dn, -1, 14.6061, 0.919666, 0.919666,  , 7.97936, 0.797936, 9:49:22.0, 8.06529, 0, 0:0:0.0, 0.919666, 10.1275, 1.01275, 10:51:56.0, 20.8338, 1.04169, 10:42:26.0, 11, 8.06529, 0.733209, 9:28:6.0, 26, 24.6863, 0.949474, 9:40:0.0, 
20140815, 124, 194300, 194325, 330, 194307,  ,  , 266732, 241637, 10:55:38.0, 194300, up, 1, 14.5513, -1.09636, 1.09636, 1.09636, 8.09822, 0.809822, 9:53:43.0, 9.16165, 0, 0:0:0.0,  , 10.1275, 1.01275, 10:51:56.0, 20.8338, 1.04169, 10:42:26.0, 12, 9.16165, 0.763471, 9:28:6.0, 26, 24.6863, 0.949474, 9:40:0.0, 
20140815, 190, 194400, 194425, 339, 194409,  ,  , 284419, 247066, 10:56:28.0, 194400, up, 1, 14.5107, -0.811559, 0.811559, 0.811559, 8.64188, 0.864188, 10:4:1.0, 9.97321, 0, 0:0:0.0,  , 10.1275, 1.01275, 10:51:56.0, 20.8338, 1.04169, 10:42:26.0, 13, 9.97321, 0.76717, 9:28:6.0, 26, 24.6863, 0.949474, 9:40:0.0, 
20140815, 141, 194500, 194525, 765, 194504,  ,  , 289190, 250481, 10:56:47.0, 194500, up, 1, 14.4543, -1.1275, 1.1275, 1.1275, 8.86016, 0.886016, 10:18:38.0, 11.1007, 0, 0:0:0.0,  , 10.1275, 1.01275, 10:51:56.0, 20.8338, 1.04169, 10:42:26.0, 14, 11.1007, 0.792908, 9:28:6.0, 26, 24.6863, 0.949474, 9:40:0.0, 
20140815, 91, 194600, 194625, 304, 194606,  ,  , 290055, 257226, 10:56:59.0, 194600, up, 1, 14.4119, -0.848362, 0.848362, 0.848362, 9.06731, 0.906731, 10:31:40.0, 11.9491, 0, 0:0:0.0,  , 10.1275, 1.01275, 10:51:56.0, 20.8338, 1.04169, 10:42:26.0, 15, 11.9491, 0.796605, 9:28:6.0, 26, 24.6863, 0.949474, 9:40:0.0, 
20140815, 331, 194475, 194500, 9, 194499,  ,  , 294543, 257245, 10:57:8.0, 194500, dn, -1, 14.4412, 0.585132, 0.585132,  , 9.06731, 0.906731, 10:31:40.0, 11.9491, 0, 0:0:0.0, 0.585132, 10.1603, 1.01603, 10:53:2.0, 21.0648, 1.05324, 10:42:54.0, 15, 11.9491, 0.796605, 9:28:6.0, 27, 25.2715, 0.93598, 9:40:0.0, 
20140815, 271, 194375, 194400, 523, 194384,  ,  , 297146, 261750, 10:57:29.0, 194400, dn, -1, 14.4825, 0.827233, 0.827233,  , 9.06731, 0.906731, 10:31:40.0, 11.9491, 0, 0:0:0.0, 0.827233, 10.2788, 1.02788, 10:53:28.0, 20.4682, 1.02341, 10:44:14.0, 15, 11.9491, 0.796605, 9:28:6.0, 28, 26.0987, 0.932096, 9:40:0.0, 
20140815, 37, 194500, 194525, 207, 194504,  ,  , 297298, 266715, 10:57:49.0, 194500, up, 1, 14.4437, -0.77735, 0.77735, 0.77735, 8.94542, 0.894542, 10:43:18.0, 12.7264, 0, 0:0:0.0,  , 10.2788, 1.02788, 10:53:28.0, 20.4682, 1.02341, 10:44:14.0, 16, 12.7264, 0.795402, 9:28:6.0, 28, 26.0987, 0.932096, 9:40:0.0, 
20140815, 64, 194600, 194625, 347, 194604,  ,  , 299613, 268271, 10:58:3.0, 194600, up, 1, 14.3839, -1.19546, 1.19546, 1.19546, 9.60724, 0.960724, 10:45:24.0, 13.9219, 0, 0:0:0.0,  , 10.2788, 1.02788, 10:53:28.0, 20.4682, 1.02341, 10:44:14.0, 17, 13.9219, 0.818934, 9:28:6.0, 28, 26.0987, 0.932096, 9:40:0.0, 
20140815, 300, 194475, 194500, 163, 194491,  ,  , 302907, 268279, 10:58:20.0, 194500, dn, -1, 14.3881, 0.0837737, 0.0837737,  , 9.60724, 0.960724, 10:45:24.0, 13.9219, 0, 0:0:0.0, 0.0837737, 8.91795, 0.891795, 10:53:32.0, 20.2983, 1.01491, 10:44:38.0, 17, 13.9219, 0.818934, 9:28:6.0, 29, 26.1825, 0.902844, 9:40:0.0, 
20140815, 253, 194600, 194625, 218, 194613,  ,  , 302942, 270063, 10:58:33.0, 194600, up, 1, 14.3641, -0.478741, 0.478741, 0.478741, 9.38026, 0.938026, 10:47:32.0, 14.4006, 0, 0:0:0.0,  , 8.91795, 0.891795, 10:53:32.0, 20.2983, 1.01491, 10:44:38.0, 18, 14.4006, 0.800035, 9:28:6.0, 29, 26.1825, 0.902844, 9:40:0.0, 
20140815, 297, 194475, 194500, 59, 194496,  ,  , 305655, 270217, 10:58:44.0, 194500, dn, -1, 14.4086, 0.888446, 0.888446,  , 9.38026, 0.938026, 10:47:32.0, 14.4006, 0, 0:0:0.0, 0.888446, 9.16426, 0.916426, 10:54:37.0, 20.262, 1.0131, 10:45:6.0, 18, 14.4006, 0.800035, 9:28:6.0, 30, 27.0709, 0.902364, 9:40:0.0, 
20140815, 39, 194600, 194625, 234, 194604,  ,  , 305791, 273006, 10:59:1.0, 194600, up, 1, 14.3849, -0.474229, 0.474229, 0.474229, 9.31499, 0.931499, 10:47:51.0, 14.8749, 0, 0:0:0.0,  , 9.16426, 0.916426, 10:54:37.0, 20.262, 1.0131, 10:45:6.0, 19, 14.8749, 0.782887, 9:28:6.0, 30, 27.0709, 0.902364, 9:40:0.0, 
20140815, 207, 194700, 194725, 437, 194708,  ,  , 308337, 276056, 10:59:32.0, 194700, up, 1, 14.3269, -1.1589, 1.1589, 1.1589, 8.8594, 0.88594, 10:51:28.0, 16.0338, 0.801688, 9:28:6.0,  , 9.16426, 0.916426, 10:54:37.0, 20.262, 1.0131, 10:45:6.0, 20, 16.0338, 0.801688, 9:28:6.0, 30, 27.0709, 0.902364, 9:40:0.0, 
20140815, 171, 194800, 194825, 422, 194807,  ,  , 308701, 278817, 10:59:40.0, 194800, up, 1, 14.2984, -0.569993, 0.569993, 0.569993, 8.53845, 0.853845, 10:55:38.0, 16.5178, 0.82589, 9:49:22.0,  , 9.16426, 0.916426, 10:54:37.0, 20.262, 1.0131, 10:45:6.0, 21, 16.6037, 0.790655, 9:28:6.0, 30, 27.0709, 0.902364, 9:40:0.0, 
20140815, 355, 194675, 194700, 45, 194697,  ,  , 315888, 280687, 11:0:14.0, 194700, dn, -1, 14.3339, 0.710181, 0.710181,  , 8.53845, 0.853845, 10:55:38.0, 16.5178, 0.82589, 9:49:22.0, 0.710181, 8.02656, 0.802656, 10:55:14.0, 19.7713, 0.988566, 10:46:32.0, 21, 16.6037, 0.790655, 9:28:6.0, 31, 27.7811, 0.896165, 9:40:0.0, 
20140815, 244, 194800, 194825, 170, 194815,  ,  , 324270, 289725, 11:2:1.0, 194800, up, 1, 14.2435, -1.80925, 1.80925, 1.80925, 9.25135, 0.925135, 10:56:28.0, 17.3496, 0.867479, 9:53:43.0,  , 8.02656, 0.802656, 10:55:14.0, 19.7713, 0.988566, 10:46:32.0, 22, 18.413, 0.836954, 9:28:6.0, 31, 27.7811, 0.896165, 9:40:0.0, 
20140815, 143, 194900, 194925, 441, 194906,  ,  , 324849, 292124, 11:2:5.0, 194900, up, 1, 14.1843, -1.18406, 1.18406, 1.18406, 9.62385, 0.962385, 10:56:47.0, 18.2657, 0.913286, 10:4:1.0,  , 8.02656, 0.802656, 10:55:14.0, 19.7713, 0.988566, 10:46:32.0, 23, 19.5971, 0.852046, 9:28:6.0, 31, 27.7811, 0.896165, 9:40:0.0, 
20140815, 336, 194775, 194800, 25, 194798,  ,  , 328645, 294538, 11:2:25.0, 194800, dn, -1, 14.2553, 1.42161, 1.42161,  , 9.62385, 0.962385, 10:56:47.0, 18.2657, 0.913286, 10:4:1.0, 1.42161, 7.48348, 0.748348, 10:55:24.0, 20.1252, 1.00626, 10:46:40.0, 23, 19.5971, 0.852046, 9:28:6.0, 32, 29.2027, 0.912585, 9:40:0.0, 
20140815, 383, 194900, 194925, 687, 194909,  ,  , 328645, 296988, 11:2:31.0, 194900, up, 1, 14.2063, -0.980256, 0.980256, 0.980256, 9.4766, 0.94766, 10:56:59.0, 18.3368, 0.916838, 10:18:38.0,  , 7.48348, 0.748348, 10:55:24.0, 20.1252, 1.00626, 10:46:40.0, 24, 20.5773, 0.857388, 9:28:6.0, 32, 29.2027, 0.912585, 9:40:0.0, 
20140815, 299, 194775, 194800, 137, 194792,  ,  , 331153, 296988, 11:2:42.0, 194800, dn, -1, 14.2657, 1.18672, 1.18672,  , 9.4766, 0.94766, 10:56:59.0, 18.3368, 0.916838, 10:18:38.0, 1.18672, 7.86129, 0.786129, 10:55:28.0, 20.7467, 1.03733, 10:47:21.0, 24, 20.5773, 0.857388, 9:28:6.0, 33, 30.3894, 0.920892, 9:40:0.0, 
20140815, 243, 194675, 194700, 66, 194695,  ,  , 332498, 300186, 11:3:24.0, 194700, dn, -1, 14.3112, 0.91077, 0.91077,  , 9.4766, 0.94766, 10:56:59.0, 18.3368, 0.916838, 10:18:38.0, 0.91077, 7.80688, 0.780688, 10:55:32.0, 19.6473, 0.982366, 10:49:44.0, 24, 20.5773, 0.857388, 9:28:6.0, 34, 31.3002, 0.920594, 9:40:0.0, 
20140815, 173, 194575, 194600, 121, 194590,  ,  , 341971, 305391, 11:5:35.0, 194600, dn, -1, 14.3559, 0.893672, 0.893672,  , 9.4766, 0.94766, 10:56:59.0, 18.3368, 0.916838, 10:18:38.0, 0.893672, 8.42721, 0.842721, 10:55:34.0, 19.0245, 0.951227, 10:51:1.0, 24, 20.5773, 0.857388, 9:28:6.0, 35, 32.1939, 0.919825, 9:40:0.0, 
20140815, 256, 194475, 194500, 198, 194489,  ,  , 344158, 308398, 11:6:14.0, 194500, dn, -1, 14.4228, 1.33874, 1.33874,  , 9.4766, 0.94766, 10:56:59.0, 18.3368, 0.916838, 10:18:38.0, 1.33874, 8.84628, 0.884628, 10:57:8.0, 18.9738, 0.948691, 10:51:56.0, 24, 20.5773, 0.857388, 9:28:6.0, 36, 33.5326, 0.931461, 9:40:0.0, 
20140815, 8, 194600, 194625, 190, 194601,  ,  , 344200, 311409, 11:6:23.0, 194600, up, 1, 14.3582, -1.29219, 1.29219, 1.29219, 9.92042, 0.992042, 10:57:49.0, 18.9877, 0.949387, 10:31:40.0,  , 8.84628, 0.884628, 10:57:8.0, 18.9738, 0.948691, 10:51:56.0, 25, 21.8695, 0.87478, 9:28:6.0, 36, 33.5326, 0.931461, 9:40:0.0, 
20140815, 78, 194700, 194725, 369, 194704,  ,  , 344595, 312770, 11:6:34.0, 194700, up, 1, 14.3355, -0.455031, 0.455031, 0.455031, 9.59811, 0.959811, 10:58:3.0, 18.5435, 0.927176, 10:43:18.0,  , 8.84628, 0.884628, 10:57:8.0, 18.9738, 0.948691, 10:51:56.0, 26, 22.3245, 0.858636, 9:28:6.0, 36, 33.5326, 0.931461, 9:40:0.0, 
20140815, 251, 194575, 194600, 15, 194599,  ,  , 347740, 315880, 11:7:21.0, 194600, dn, -1, 14.4119, 1.52822, 1.52822,  , 9.59811, 0.959811, 10:58:3.0, 18.5435, 0.927176, 10:43:18.0, 1.52822, 9.78937, 0.978937, 10:57:29.0, 19.9497, 0.997484, 10:53:2.0, 26, 22.3245, 0.858636, 9:28:6.0, 37, 35.0608, 0.94759, 9:40:0.0, 
20140815, 53, 194725, 194750, 471, 194728,  ,  , 348833, 321191, 11:8:27.0, 194725, up, 1.25, 14.3753, -0.731102, 0.584882, 0.584882, 8.98753, 0.898753, 10:58:33.0, 18.5948, 0.929738, 10:45:24.0,  , 9.78937, 0.978937, 10:57:29.0, 19.9497, 0.997484, 10:53:2.0, 27, 22.9094, 0.848497, 9:28:6.0, 37, 35.0608, 0.94759, 9:40:0.0, 
20140815, 122, 194825, 194850, 250, 194833,  ,  , 350469, 322434, 11:8:39.0, 194825, up, 1, 14.3486, -0.533864, 0.533864, 0.533864, 9.04265, 0.904265, 10:59:1.0, 18.4229, 0.921145, 10:47:32.0,  , 9.78937, 0.978937, 10:57:29.0, 19.9497, 0.997484, 10:53:2.0, 28, 23.4433, 0.83726, 9:28:6.0, 37, 35.0608, 0.94759, 9:40:0.0, 
20140815, 96, 194925, 194950, 381, 194930,  ,  , 359256, 326217, 11:10:37.0, 194925, up, 1, 14.2943, -1.08618, 1.08618, 1.08618, 9.6546, 0.96546, 10:59:32.0, 18.9696, 0.94848, 10:47:51.0,  , 9.78937, 0.978937, 10:57:29.0, 19.9497, 0.997484, 10:53:2.0, 29, 24.5295, 0.845843, 9:28:6.0, 37, 35.0608, 0.94759, 9:40:0.0, 
20140815, 118, 195025, 195050, 580, 195029,  ,  , 360414, 333638, 11:11:47.0, 195025, up, 1, 14.2242, -1.40225, 1.40225, 1.40225, 9.89796, 0.989796, 10:59:40.0, 18.7574, 0.937868, 10:51:28.0,  , 9.78937, 0.978937, 10:57:29.0, 19.9497, 0.997484, 10:53:2.0, 30, 25.9317, 0.86439, 9:28:6.0, 37, 35.0608, 0.94759, 9:40:0.0, 
20140815, 193, 195125, 195150, 261, 195136,  ,  , 363422, 336561, 11:12:27.0, 195125, up, 1, 14.1368, -1.74722, 1.74722, 1.74722, 11.0752, 1.10752, 11:2:1.0, 19.6136, 0.980682, 10:55:38.0,  , 9.78937, 0.978937, 10:57:29.0, 19.9497, 0.997484, 10:53:2.0, 31, 27.6789, 0.892869, 9:28:6.0, 37, 35.0608, 0.94759, 9:40:0.0, 
20140815, 420, 195000, 195025, 26, 195024,  ,  , 371733, 340598, 11:13:59.0, 195025, dn, -1, 14.2081, 1.42448, 1.42448,  , 11.0752, 1.10752, 11:2:1.0, 19.6136, 0.980682, 10:55:38.0, 1.42448, 10.3866, 1.03866, 10:58:20.0, 20.6655, 1.03327, 10:53:28.0, 31, 27.6789, 0.892869, 9:28:6.0, 38, 36.4853, 0.96014, 9:40:0.0, 
20140815, 102, 195125, 195150, 1010, 195127,  ,  , 375537, 347341, 11:15:53.0, 195125, up, 1, 14.1703, -0.755976, 0.755976, 0.755976, 10.0219, 1.00219, 11:2:5.0, 19.2733, 0.963663, 10:56:28.0,  , 10.3866, 1.03866, 10:58:20.0, 20.6655, 1.03327, 10:53:28.0, 32, 28.4349, 0.888591, 9:28:6.0, 38, 36.4853, 0.96014, 9:40:0.0, 
20140815, 400, 195000, 195025, 28, 195023,  ,  , 379605, 347354, 11:17:2.0, 195025, dn, -1, 14.183, 0.253912, 0.253912,  , 10.0219, 1.00219, 11:2:5.0, 19.2733, 0.963663, 10:56:28.0, 0.253912, 10.5568, 1.05568, 10:58:44.0, 19.4747, 0.973735, 10:53:32.0, 32, 28.4349, 0.888591, 9:28:6.0, 39, 36.7392, 0.942032, 9:40:0.0, 
20140815, 384, 194900, 194925, 216, 194916,  ,  , 382999, 349550, 11:18:6.0, 194925, dn, -1, 14.2054, 0.44841, 0.44841,  , 10.0219, 1.00219, 11:2:5.0, 19.2733, 0.963663, 10:56:28.0, 0.44841, 10.1167, 1.01167, 11:0:14.0, 19.281, 0.964049, 10:54:37.0, 32, 28.4349, 0.888591, 9:28:6.0, 40, 37.1876, 0.929691, 9:40:0.0, 
20140815, 539, 194800, 194825, 185, 194819,  ,  , 392235, 353357, 11:20:18.0, 194825, dn, -1, 14.2513, 0.917473, 0.917473,  , 10.0219, 1.00219, 11:2:5.0, 19.2733, 0.963663, 10:56:28.0, 0.917473, 10.324, 1.0324, 11:2:25.0, 18.3506, 0.917529, 10:55:14.0, 32, 28.4349, 0.888591, 9:28:6.0, 41, 38.1051, 0.929393, 9:40:0.0, 
20140815, 276, 194675, 194700, 146, 194691,  ,  , 395753, 353690, 11:20:34.0, 194700, dn, -1.25, 14.2999, 0.973617, 0.778893,  , 10.0219, 1.00219, 11:2:5.0, 19.2733, 0.963663, 10:56:28.0, 0.778893, 9.68129, 0.968129, 11:2:42.0, 17.1648, 0.858239, 10:55:24.0, 32, 28.4349, 0.888591, 9:28:6.0, 42, 38.884, 0.92581, 9:40:0.0, 
20140815, 496, 194575, 194600, 137, 194595,  ,  , 406076, 361203, 11:23:9.0, 194600, dn, -1, 14.3392, 0.784546, 0.784546,  , 10.0219, 1.00219, 11:2:5.0, 19.2733, 0.963663, 10:56:28.0, 0.784546, 9.27912, 0.927912, 11:3:24.0, 17.1404, 0.85702, 10:55:28.0, 32, 28.4349, 0.888591, 9:28:6.0, 43, 39.6686, 0.922525, 9:40:0.0, 
20140815, 101, 194700, 194725, 616, 194704,  ,  , 406202, 363488, 11:23:32.0, 194700, up, 1, 14.3026, -0.73069, 0.73069, 0.73069, 9.56854, 0.956854, 11:2:31.0, 19.1924, 0.959619, 10:56:47.0,  , 9.27912, 0.927912, 11:3:24.0, 17.1404, 0.85702, 10:55:28.0, 33, 29.1656, 0.883806, 9:28:6.0, 43, 39.6686, 0.922525, 9:40:0.0, 
20140815, 288, 194575, 194600, 179, 194590,  ,  , 409909, 367407, 11:25:12.0, 194600, dn, -1, 14.3568, 1.08306, 1.08306,  , 9.56854, 0.956854, 11:2:31.0, 19.1924, 0.959619, 10:56:47.0, 1.08306, 9.45141, 0.945141, 11:5:35.0, 17.2583, 0.862914, 10:55:32.0, 33, 29.1656, 0.883806, 9:28:6.0, 44, 40.7516, 0.926173, 9:40:0.0, 
20140815, 209, 194475, 194500, 98, 194492,  ,  , 412956, 368129, 11:25:20.0, 194500, dn, -1, 14.394, 0.744406, 0.744406,  , 9.56854, 0.956854, 11:2:31.0, 19.1924, 0.959619, 10:56:47.0, 0.744406, 9.30214, 0.930214, 11:6:14.0, 17.7293, 0.886467, 10:55:34.0, 33, 29.1656, 0.883806, 9:28:6.0, 45, 41.496, 0.922134, 9:40:0.0, 
20140815, 74, 194600, 194625, 240, 194606,  ,  , 413551, 370393, 11:25:34.0, 194600, up, 1, 14.3356, -1.16863, 1.16863, 1.16863, 9.75691, 0.975691, 11:6:23.0, 19.2335, 0.961675, 10:56:59.0,  , 9.30214, 0.930214, 11:6:14.0, 17.7293, 0.886467, 10:55:34.0, 34, 30.3342, 0.892183, 9:28:6.0, 45, 41.496, 0.922134, 9:40:0.0, 
20140815, 2, 194700, 194725, 469, 194700,  ,  , 418305, 373806, 11:27:23.0, 194700, up, 1, 14.348, 0.248036, -0.248036, -0.248036, 8.21669, 0.821669, 11:6:34.0, 18.1371, 0.906856, 10:57:49.0,  , 9.30214, 0.930214, 11:6:14.0, 17.7293, 0.886467, 10:55:34.0, 35, 30.0862, 0.859605, 9:28:6.0, 45, 41.496, 0.922134, 9:40:0.0, 
20140815, 264, 194575, 194600, 99, 194593,  ,  , 420234, 373859, 11:28:0.0, 194600, dn, -1, 14.3728, 0.495824, 0.495824,  , 8.21669, 0.821669, 11:6:34.0, 18.1371, 0.906856, 10:57:49.0, 0.495824, 8.45923, 0.845923, 11:7:21.0, 17.3055, 0.865275, 10:57:8.0, 35, 30.0862, 0.859605, 9:28:6.0, 46, 41.9918, 0.912866, 9:40:0.0, 
20140815, 285, 194475, 194500, 73, 194495,  ,  , 427478, 378180, 11:29:41.0, 194500, dn, -1, 14.4116, 0.777526, 0.777526,  , 8.21669, 0.821669, 11:6:34.0, 18.1371, 0.906856, 10:57:49.0, 0.777526, 7.70853, 0.770853, 11:13:59.0, 17.4979, 0.874895, 10:57:29.0, 35, 30.0862, 0.859605, 9:28:6.0, 47, 42.7694, 0.909987, 9:40:0.0, 
20140815, 59, 194600, 194625, 279, 194604,  ,  , 431828, 385079, 11:30:55.0, 194600, up, 1, 14.36, -1.03242, 1.03242, 1.03242, 8.79407, 0.879407, 11:8:27.0, 18.3922, 0.919609, 10:58:3.0,  , 7.70853, 0.770853, 11:13:59.0, 17.4979, 0.874895, 10:57:29.0, 36, 31.1186, 0.864406, 9:28:6.0, 47, 42.7694, 0.909987, 9:40:0.0, 
20140815, 369, 194475, 194500, 69, 194496,  ,  , 442069, 386914, 11:33:13.0, 194500, dn, -1, 14.4139, 1.07762, 1.07762,  , 8.79407, 0.879407, 11:8:27.0, 18.3922, 0.919609, 10:58:3.0, 1.07762, 7.36167, 0.736167, 11:17:2.0, 17.7483, 0.887414, 10:58:20.0, 36, 31.1186, 0.864406, 9:28:6.0, 48, 43.847, 0.913479, 9:40:0.0, 
20140815, 104, 194600, 194625, 386, 194605,  ,  , 453302, 392651, 11:36:13.0, 194600, up, 1, 14.3807, -0.664495, 0.664495, 0.664495, 8.87369, 0.887369, 11:8:39.0, 17.8612, 0.893061, 10:58:33.0,  , 7.36167, 0.736167, 11:17:2.0, 17.7483, 0.887414, 10:58:20.0, 37, 31.7831, 0.859003, 9:28:6.0, 48, 43.847, 0.913479, 9:40:0.0, 
20140815, 4, 194700, 194725, 345, 194700,  ,  , 467435, 395851, 11:39:50.0, 194700, up, 1, 14.3492, -0.629897, 0.629897, 0.629897, 8.96972, 0.896972, 11:10:37.0, 18.0124, 0.900618, 10:59:1.0,  , 7.36167, 0.736167, 11:17:2.0, 17.7483, 0.887414, 10:58:20.0, 38, 32.413, 0.852974, 9:28:6.0, 48, 43.847, 0.913479, 9:40:0.0, 
20140815, 494, 194575, 194600, 365, 194589,  ,  , 479538, 408053, 11:47:30.0, 194600, dn, -1, 14.4035, 1.08652, 1.08652,  , 8.96972, 0.896972, 11:10:37.0, 18.0124, 0.900618, 10:59:1.0, 1.08652, 8.19428, 0.819428, 11:18:6.0, 18.751, 0.937552, 10:58:44.0, 38, 32.413, 0.852974, 9:28:6.0, 49, 44.9335, 0.91701, 9:40:0.0, 
